id,title,release_date,overview,Family,Animation,History,Documentary,Adventure,Western,Crime,Drama,Horror,Science Fiction,Romance,War,Mystery,Fantasy,Action,TV Movie,Thriller,Comedy,Music
397837,Before I Fall,2017-03-02,"Samantha Kingston has everything. Then, everything changes. After one fateful night, she wakes up with no future at all. Trapped into reliving the same day over and over, she begins to question just how perfect her life really was.",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
48289,The Debt,2011-06-15,"Rachel Singer is a former Mossad agent who tried to capture a notorious Nazi war criminal – the Surgeon of Birkenau – in a secret Israeli mission that ended with his death on the streets of East Berlin. Now, 30 years later, a man claiming to be the doctor has surfaced, and Rachel must return to Eastern Europe to uncover the truth. Overwhelmed by haunting memories of her younger self and her two fellow agents, the still-celebrated heroine must relive the trauma of those events and confront the debt she has incurred.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50479,Avalon High,2010-11-12,"Disney Channel's production of Julie Sherman Wolfe's screenplay adaptation of the popular novel Avalon High by Meg Cabot. Elaine ""Ellie"" Harrison has just moved from Minnesota to Annapolis, Maryland while her parents take a year long sabbatical to continue their medieval studies in nearby DC. Her new high school, Avalon High, seems like a typical high school with the stereotypical students: Lance the jock, Jennifer the cheerleader, Marco, the bad boy/desperado, and Will, the senior class president, quarterback, and all around good guy. But not everyone at Avalon High is who they appear to be, not even Ellie herself. Eventually, it becomes apparent that Avalon High is a situation where the ancient Arthurian legend is repeating itself. Will, Jennifer, Lance, Marco, and Mr. Morton all correspond to King Arthur, Queen Guinevere, Knight Lancelot, Mordred, and Merlin, respectively.",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
540871,Leal,2018-08-02,Former Colonel Fernandez is appointed Minister of the National Anti-Drug Agency (SENAD) and purges the special forces to fight the first of many battles against drug trafficking on the border of Paraguay and Argentina.,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
3432,Mr. Brooks,2007-06-01,A psychological thriller about a man who is sometimes controlled by his murder-and-mayhem-loving alter ego.,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
11008,Major Payne,1995-03-24,"Major Benson Winifred Payne is being discharged from the Marines. Payne is a killin' machine, but the wars of the world are no longer fought on the battlefield. A career Marine, he has no idea what to do as a civilian, so his commander finds him a job - commanding officer of a local school's JROTC program, a bunch of ragtag losers with no hope.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33997,Desert Flower,2009-09-24,"The autobiography of a Somalian nomad who was sold in marriage at 13, fled from Africa a while later to become finally an American supermodel and is now at the age of 38, the UN spokeswoman against female genital mutilation.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308369,Me and Earl and the Dying Girl,2015-06-12,"Greg is coasting through senior year of high school as anonymously as possible, avoiding social interactions like the plague while secretly making spirited, bizarre films with Earl, his only friend. But both his anonymity and friendship threaten to unravel when his mother forces him to befriend a classmate with leukemia.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11918,Superhero Movie,2008-03-27,"The team behind Scary Movie takes on the comic book genre in this tale of Rick Riker, a nerdy teen imbued with superpowers by a radioactive dragonfly. And because every hero needs a nemesis, enter Lou Landers, aka the villainously goofy Hourglass.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
460555,Operation Red Sea,2018-02-16,"A squad of the Jiaolong Commando Unit - Sea Dragon, a spec ops team of the Chinese Navy, carries out a hostage rescue operation in the nation of Yewaire, on the Arabian Peninsula, and fiercely fights against local rebel groups and Zaka, a terrorist organization.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
13532,Fanboys,2009-02-06,"In 1999, Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of The Phantom Menace before its release.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
259072,Wrong Turn 6: Last Resort,2014-08-22,"A sudden and mysterious inheritance brings Danny and his friends to Hobb Springs, a forgotten resort deep in the West Virginia hills. Hobb Springs is being looked after under the watchful care of Jackson and Sally, a socially awkward couple who introduce Danny to the long lost family he's never known. A clan by the name of Hillicker. But soon Danny learns his relatives have a different way of living, that for generations, the Hillickers have observed ancient traditions rooted in cannibalism and other taboo rituals.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2114,Final Fantasy: The Spirits Within,2001-07-02,"Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.",0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
82654,Warm Bodies,2013-01-31,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
898,Birdman of Alcatraz,1962-07-03,"After killing a prison guard, convict Robert Stroud faces life imprisonment in solitary confinement. Driven nearly mad by loneliness and despair, Stroud's life gains new meaning when he happens upon a helpless baby sparrow in the exercise yard and nurses it back to health. Despite having only a third grade education, Stroud goes on to become a renowned ornithologist and achieves a greater sense of freedom and purpose behind bars than most people find in the outside world.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10567,Dinosaur,2000-05-19,An orphaned dinosaur raised by lemurs joins an arduous trek to a sancturary after a meteorite shower destroys his family home.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10985,The New Guy,2002-05-10,"Nerdy high school senior Dizzy Harrison has finally gotten lucky -- after purposely getting expelled, he takes lessons in 'badass cool' from a convict and enrolls at a new school. But can he keep up the ruse?",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9064,Hellbound: Hellraiser II,1988-12-23,"Doctor Channard is sent a new patient, a girl warning of the terrible creatures that have destroyed her family, Cenobites who offer the most intense sensations of pleasure and pain. But Channard has been searching for the doorway to Hell for years, and Kirsty must follow him to save her father and witness the power struggles among the newly damned.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
12634,The Big Bounce,2004-01-30,"A small-time con artist and a Hawaiian real estate developer's mischievous, enterprising mistress team up for a potential $200,000 score.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
8326,Holes,2003-04-18,"Stanley's family is cursed with bad luck. Unfairly sentenced to months of detention at Camp Green Lake, he and his campmates are forced by the warden to dig holes in order to build character. What they don't know is that they are digging holes in order to search for a lost treasure hidden somewhere in the camp.",1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9530,RV,2006-04-28,"Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the McNeive family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
323661,Mune: Guardian of the Moon,2015-02-05,"When a faun named Mune becomes the Guardian of the Moon, little did he had unprepared experience with the Moon and an accident that could put both the Moon and the Sun in danger, including a corrupt titan named Necross who wants the Sun for himself and placing the balance of night and day in great peril. Now with the help of a wax-child named Glim and the warrior, Sohone who also became the Sun Guardian, they go out on an exciting journey to get the Sun back and restore the Moon to their rightful place in the sky.",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
10897,The Little Rascals,1994-08-05,"Spanky, Alfalfa, Buckwheat, and the other characters made famous in the Our Gang shorts of the 1920s and 1930s are brought back to life in this nostalgic children's comedy. When Alfalfa starts to question his devotion to the club's principles after falling for the beautiful nine-year old Darla, the rest of the gang sets out to keep them apart.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972-08-06,"A collection of seven vignettes, which each address a question concerning human sexuality. From aphrodisiacs to sexual perversion to the mystery of the male orgasm, characters like a court jester, a doctor, a queen and a journalist adventure through lab experiments and game shows, all seeking answers to common questions that many would never ask.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26466,Triangle,2009-10-16,"The story revolves around the passengers of a yachting trip in the Atlantic Ocean who, when struck by mysterious weather conditions, jump to another ship only to experience greater havoc on the open seas.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
576003,Ms. White Light,2019-03-11,"Ms. White Light is the story of Lex Cordova, a young woman who counsels terminally ill clients that have trouble letting go. While proving uniquely talented in her ability to connect with the dying, Lex is at a total loss when it comes to dealing with everyone else. When Valerie, a sharp-tongued free spirit who simply has no time for her own mortality, refuses to play by Lex's rules, Lex is forced to question her own decisions, and must decide if the business of dying is truly worth it...even at the cost of living her life.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11439,The Ghost Writer,2010-02-12,"A writer stumbles upon a long-hidden secret when he agrees to help former British Prime Minister Adam Lang complete his memoirs on a remote island after the politician's assistant drowns in a mysterious accident. In director Roman Polanski's tense drama, the author realizes that his discovery threatens some very powerful people who will do anything to ensure that certain episodes from Lang's past remain buried.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
239571,The Best of Me,2014-10-16,A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2657,Pleasantville,1998-09-17,"Geeky teenager David and his popular twin sister, Jennifer, get sucked into the black-and-white world of a 1950s TV sitcom called ""Pleasantville,"" and find a world where everything is peachy keen all the time. But when Jennifer's modern attitude disrupts Pleasantville's peaceful but boring routine, she literally brings color into its life.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
14811,Fiddler on the Roof,1971-11-03,"This lavishly produced and critically acclaimed screen adaptation of the international stage sensation tells the life-affirming story of Tevye (Topol), a poor milkman whose love, pride and faith help him face the oppression of turn-of-the-century Czarist Russia. Nominated for eight Academy Awards.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
9592,Open Water 2: Adrift,2006-07-10,"A weekend cruise on a luxurious party yacht goes horribly wrong for a group of old high-school friends. They forget to let the ladder down before they jump into the ocean for a swim. The boat proves impossible to climb. They are stuck in the water many miles from shore, with baby Sara left alone on board. Sara's mother Amy must contend with her aqua-phobia as well as the group's increasing desperation, as the friends begin to turn on each other. Soon the exhaustion of keeping afloat and the struggle to get back on board begin to take a terrible toll. The happy reunion turns into a fight for survival...",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
28211,Chloe,2009-03-25,"A doctor hires an escort to seduce her husband, whom she suspects of cheating, though unforeseen events put the family in danger.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
11950,Cannonball Run II,1984-06-29,The original characters from the first Cannonball Run movie compete in an illegal race across the country once more in various cars and trucks.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10533,The Scarlet Letter,1995-10-13,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
452187,Le Brio,2017-11-22,"Neïla Salah grew up in Créteil, a tower block suburb on the outskirts of Paris, and dreams of becoming a lawyer. She has been accepted into a major university in Paris and on her first day there she is confronted by Pierre Mazard, a professor known for his provocative behavior and blunders. To make amends for an incident, he accepts to help Neïla prepare for a prestigious competition in courtroom eloquence. Both cynical and demanding, Pierre could become the mentor who she needs... But first both must overcome their prejudices.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
11078,National Security,2003-01-17,Two mismatched security guards are thrown together to bust a smuggling operation.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
10030,Good Luck Chuck,2007-09-21,"Cursed since childhood, dentist Charlie Kagan cannot find the right woman. Even worse, he learns that each of his ex-girlfriends finds true love with the man she meets after her relationship with him ends. Hearing of Charlie's reputation as a good-luck charm, women from all over line up for a quick tryst. But when Charlie meets the woman of his dreams, he must find a way to break the curse or risk losing her to the next man she meets.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1852,World Trade Center,2006-08-09,"On September, 11th 2001, after the terrorist attack to the World Trade Center, the building collapses over the rescue team from the Port Authority Police Department. Will Jimeno and his sergeant John McLoughlin are found alive trapped under the wreckage while the rescue teams fight to save them.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15999,Vampire Hunter D: Bloodlust,2000-08-25,"D has been hired to track down Meier Link, a notoriously powerful vampire who has abducted a woman, Charlotte Elbourne. D's orders are strict - find Charlotte, at any cost. For the first time, D faces serious competition. The Markus Brothers, a family of Vampire Hunters, were hired for the same bounty. D Must intercept Meier and conquer hostile forces on all sides in a deadly race against time.",0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0
11637,Are We There Yet?,2005-01-20,"The fledgling romance between Nick, a playboy bachelor, and Suzanne, a divorced mother of two, is threatened by a particularly harrowing New Years Eve. When Suzanne's work keeps her in Vancouver for the holiday, Nick offers to bring her kids to the city from Portland, Oregon. The kids, who have never liked any of the men their mom dates, are determined to turn the trip into a nightmare for Nick.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
72197,The Pirates! In an Adventure with Scientists!,2012-03-12,"The luxuriantly bearded Pirate Captain is a boundlessly enthusiastic, if somewhat less-than-successful, terror of the High Seas. With a rag-tag crew at his side, and seemingly blind to the impossible odds stacked against him, the Captain has one dream: to beat his bitter rivals Black Bellamy and Cutlass Liz to the much coveted Pirate of the Year Award. It’s a quest that takes our heroes from the shores of exotic Blood Island to the foggy streets of Victorian London. Along the way they battle a diabolical queen and team up with a haplessly smitten young scientist, but never lose sight of what a pirate loves best: adventure!",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
46705,Blue Valentine,2010-12-27,"Dean and Cindy live a quiet life in a modest neighborhood. They appear to have the world at their feet at the outset of the relationship. However, his lack of ambition and her retreat into self-absorption cause potentially irreversible cracks in their marriage.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
10400,The Hurricane,1999-09-17,"The story of Rubin ""Hurricane"" Carter, a boxer wrongly imprisoned for murder, and the people who aided in his fight to prove his innocence.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11416,The Mission,1986-09-29,"When a Spanish Jesuit goes into the South American wilderness to build a mission in the hope of converting the Indians of the region, a slave hunter is converted and joins his mission. When Spain sells the colony to Portugal, they are forced to defend all they have built against the Portugese aggressors.",0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
24238,Mary and Max,2009-02-09,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York. In the mid-1970's, a homely, friendless Australian girl of 8 picks a name out of a Manhattan phone book and writes to him; she includes a chocolate bar. He writes back, with chocolate. Thus begins a 20-year correspondence. Will the two ever meet face to face?",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
256040,Bahubali: The Beginning,2015-07-10,"The young Shivudu is left as a foundling in a small village by his mother. By the time he’s grown up, it has become apparent that he possesses exceptional gifts. He meets the beautiful warrior/princess Avanthika and learns that her queen has been held captive for the last 25 years. Shividu sets off to rescue her, discovering his own origins in the process.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15196,Clue,1985-12-13,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
145,Breaking the Waves,1996-05-13,"In a small and conservative Scottish village, a woman's paralytic husband convinces her to have extramarital intercourse so she can tell him about it and give him a reason for living.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
424651,Untogether,2019-02-08,"Once considered a teen prodigy, a recovering addict sobers up and tries to get her writing career back on track. She begins a relationship with a rising author known for his wartime memoirs.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15037,Can't Hardly Wait,1998-06-12,"It's graduation day at Huntington Hills High, and you know what that means - time to party. And not just any party, either. This one will be a night to remember, as the nerds become studs, the jocks are humiliated, and freshman crushes blossom into grown-up romance.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
11335,Popeye,1980-12-12,"Popeye is a super-strong, spinach-scarfing sailor man who's searching for his father. During a storm that wrecks his ship, Popeye washes ashore and winds up rooming at the Oyl household, where he meets Olive. Before he can win her heart, he must first contend with Olive's fiancé, Bluto.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5236,Kiss Kiss Bang Bang,2005-09-05,A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
11982,Look Who's Talking Now!,1993-11-05,"When Samantha LeBon hatches a scheme to spend a romantic Christmas with her new employee -- the unsuspecting, blithesome James -- his wife, their kids and their two dogs, Rocks and Daphne, must rescue him before he makes a terrible mistake.",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
59108,Tower Heist,2011-11-02,"A luxury condo manager leads a staff of workers to seek payback on the Wall Street swindler who defrauded them. With only days until the billionaire gets away with the perfect crime, the unlikely crew of amateur thieves enlists the help of petty crook Slide to steal the $20 million they’re sure is hidden in the penthouse.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
9963,Premonition,2007-02-08,"A depressed housewife who learns her husband was killed in a car accident the day previously, awakens the next morning to find him alive and well at home, and then awakens the day after to a world in which he is still dead.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
46838,Tucker and Dale vs Evil,2010-01-22,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
50671,The Resident,2011-02-10,"Juliet, a beautiful doctor, has found the perfect New York apartment to start a new life after separating from her husband. It's got spacious rooms, a spectacular view, and a handy, handsome landlord. But there are secrets behind every wall and terror in every room as Juliet gets the unnerving feeling that she is not alone.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
11499,Frost/Nixon,2008-10-15,"For three years after being forced from office, Nixon remained silent. But in summer 1977, the steely, cunning former commander-in-chief agreed to sit for one all-inclusive interview to confront the questions of his time in office and the Watergate scandal that ended his presidency. Nixon surprised everyone in selecting Frost as his televised confessor, intending to easily outfox the breezy British showman and secure a place in the hearts and minds of Americans. Likewise, Frost's team harboured doubts about their boss's ability to hold his own. But as the cameras rolled, a charged battle of wits resulted.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242224,The Babadook,2014-05-22,"A single mother, plagued by the violent death of her husband, battles with her son's fear of a monster lurking in the house, but soon discovers a sinister presence all around her.",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
13572,Twisted,2004-02-27,"Recently promoted and transferred to the homicide division, Inspector Jessica Shepard feels pressure to prove herself -- and what better way than by solving San Francisco's latest murder? However, as Shepard and her partner, Mike Delmarco, soon discover, the victim shared a romantic connection to her. As more of Shepard's ex-lovers turn up dead, her mind starts to become unstable, and she begins to wonder if she could be the very killer she's trying to track down.",0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
535736,DreadOut,2019-01-03,"Based on a terrifying local survival horror video game, a group of students enter an abandoned building for popularity but end up discovering a mystic portal to the land of the dead.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6075,Carlito's Way,1993-11-10,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of NYC.",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
9386,In the Line of Fire,1993-07-08,"Veteran Secret Service agent Frank Horrigan is a man haunted by his failure to save President Kennedy while serving protection detail in Dallas. Thirty years later, a man calling himself ""Booth"" threatens the life of the current President, forcing Horrigan to come back to protection detail to confront the ghosts from his past.",0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
26845,Tarzan the Ape Man,1932-04-02,"James Parker and Harry Holt are on an expedition in Africa in search of the elephant burial grounds that will provide enough ivory to make them rich. Parker’s beautiful daughter Jane arrives unexpectedly to join them. Jane is terrified when Tarzan and his ape friends abduct her, but when she returns to her father’s expedition she has second thoughts about leaving Tarzan.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2300,Space Jam,1996-11-15,"In a desperate attempt to win a basketball match and earn their freedom, the Looney Tunes seek the aid of retired basketball champion, Michael Jordan.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9952,Rescue Dawn,2006-09-09,A US Fighter pilot's epic struggle of survival after being shot down on a mission over Laos during the Vietnam War.,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11596,New Nightmare,1994-10-13,"In this meta horror film, a demonic entity uses the fictional character of Freddy Krueger to enter the real world and torment ""Elm Street"" heroine Heather Langenkamp and her family.",0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
9449,The Borrowers,1997-12-11,"The four-inch-tall Clock family secretly share a house with the normal-sized Lender family, ""borrowing"" such items as thread, safety pins, batteries and scraps of food. However, their peaceful co-existence is disturbed when evil lawyer Ocious P. Potter steals the will granting title to the house, which he plans to demolish in order to build apartments. The Lenders are forced to move, and the Clocks face the risk of being exposed to the normal-sized world.",1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
1251,Letters from Iwo Jima,2006-12-19,"The story of the battle of Iwo Jima between the United States and Imperial Japan during World War II, as told from the perspective of the Japanese who fought it.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
9722,Bewitched,2005-06-21,"Thinking he can overshadow an unknown actress in the part, an egocentric actor unknowingly gets a witch cast in an upcoming television remake of the classic show ""Bewitched"".",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
484886,Singularity,2017-11-24,"When Elias van Dorne, CEO of the world's largest robotics company, introduces his most powerful invention, Kronos-a super-computer designed to end all wars-it determines that humans are the biggest threat and launches a worldwide attack on mankind. A small band of survivors must form an unlikely alliance to survive the greatest artificial intelligence threat man will ever know.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10851,Revolver,2005-09-11,"Hotshot gambler Jake Green (Jason Statham) is long on bravado and seriously short of common sense. Rarely is he allowed in any casino because he's a bona fide winner and, in fact, has taken so much money over the years that he's the sole client of his accountant elder brother, Billy. Invited to a private game, Jake is in fear of losing his life.",0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
9785,The Invisible,2007-04-27,After an attack leaves him in limbo -- invisible to the living and also near death -- a teenager discovers the only person who might be able help him is his attacker.,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
9896,Rat Race,2001-08-17,"In an ensemble film about easy money, greed, manipulation and bad driving, a Las Vegas casino tycoon entertains his wealthiest high rollers -- a group that will bet on anything -- by pitting six ordinary people against each other in a wild dash for $2 million jammed into a locker hundreds of miles away. The tycoon and his wealthy friends monitor each racer's every move to keep track of their favorites. The only rule in this race is that there are no rules.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149871,The Tale of the Princess Kaguya,2013-11-23,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthralls all who encounter her - but ultimately she must confront her fate, the punishment for her crime.",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
417812,Wildlife,2018-09-23,"14-year-old Joe is the only child of Jeanette and Jerry — a housewife and a golf pro — in a small town in 1960s Montana. Nearby, an uncontrolled forest fire rages close to the Canadian border, and when Jerry loses his job (and his sense of purpose) he decides to join the cause of fighting the fire, leaving his wife and son to fend for themselves.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11832,Babette's Feast,1987-08-11,A French housekeeper with a mysterious past brings quiet revolution in the form of one exquisite meal to a circle of starkly pious villagers in late 19th century Denmark.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24452,The Little Shop of Horrors,1960-09-14,"Seymour works in a skid row florist shop and is in love with his beautiful co-worker, Audrey. He creates a new plant that not only talks but cannot survive without human flesh and blood.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
11198,City Hunter,1993-01-16,"A self-indulgent private investigator winds up on a cruise ship full of rich patrons, gorgeous women, murderous terrorists, and scarce food.",0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
11545,Rushmore,1998-10-09,"When a beautiful first-grade teacher arrives at a prep school, she soon attracts the attention of an ambitious teenager named Max, who quickly falls in love with her. Max turns to the father of two of his schoolmates for advice on how to woo the teacher. However, the situation soon gets complicated when Max's new friend becomes involved with her, setting the two pals against one another in a war for her attention.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4566,Michael Clayton,2007-09-28,A law firm brings in its 'fixer' to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multi-billion dollar class action suit.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
11469,Black Knight,2001-11-21,"Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
54540,Beverly Hills Chihuahua 2,2011-02-01,"Puppy mayhem turns the lives of newlywed Chihuahua parents Papi and Chloe upside down when their rambunctious, mischievous puppies present one challenge after another. But when their human owners end up in trouble, the tiny pups will stop at nothing to save them - because in good times and hard times, the family always sticks together. So Papi, Chloe and the puppies embark on a heroic adventure, proving once again that big heroes come in small packages.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
49012,Arthur,2011-04-08,"A drunken playboy stands to lose a wealthy inheritance when he falls for a woman, his family doesn't like.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9394,They Call Me Trinity,1970-12-22,"The simple story has the pair coming to the rescue of peace-loving Mormons when land-hungry Major Harriman sends his bullies to harass them into giving up their fertile valley. Trinity and Bambino manage to save the Mormons and send the bad guys packing with slapstick humor instead of excessive violence, saving the day.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
24056,The Tournament,2009-05-01,"Every ten or seven years in an unsuspecting town, The Tournament takes place. A battle royale between 30 of the world's deadliest assassins. The last man standing receiving the $10,000,000 cash prize and the title of Worlds No 1, which itself carries the legendary million dollar a bullet price tag.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
76122,Marvel One-Shot: The Consultant,2011-09-12,"Agent Coulson informs Agent Sitwell that the World Security Council wishes Emil Blonsky to be released from prison to join the Avengers Initiative. As Nick Fury doesn't want to release Blonsky, the two agents decide to send a patsy to sabotage the meeting...",0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
